web_scraper_order,web_scraper_start_url,Type,prix,adresse,image
"1767359486-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420324_uploaded_image1_1594327013.jpg"
"1767359486-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2419403_uploaded_image1_1594311380.jpg"
"1767359486-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins cuir","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419294_uploaded_image1_1594309990.jpg"
"1767359486-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Homme J.M. Weston","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419265_uploaded_image1_1594309807.jpg"
"1767359486-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419261_uploaded_image1_1594309773.jpg"
"1767359486-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Wallabies","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419254_uploaded_image1_1594309729.jpg"
"1767359486-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419248_uploaded_image1_1594309687.jpg"
"1767359486-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Reebok","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419242_uploaded_image1_1594309655.jpg"
"1767359486-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Air Max","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419230_uploaded_image1_1594309584.jpg"
"1767359486-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Nike AF","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419216_uploaded_image1_1594309446.jpg"
"1767359486-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2419204_uploaded_image1_1594309352.jpg"
"1767359486-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","13 000CFA","Thiaroye Gare, Dakar, Sénégal","https://images.coinafrique.com/thumb_2417730_uploaded_image1_1594290943.jpg"
"1767359486-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","13 000CFA","Thiaroye Gare, Dakar, Sénégal","https://images.coinafrique.com/thumb_2417714_uploaded_image1_1594290831.jpg"
"1767359486-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Babouches","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2417189_uploaded_image1_1594284778.jpg"
"1767359486-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Sandales Fendi","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2416693_uploaded_image1_1594274892.jpg"
"1767359486-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2416425_uploaded_image1_1594259767.jpg"
"1767359486-149","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","4 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2416420_uploaded_image1_1594259557.jpg"
"1767359486-150","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_2415855_uploaded_image1_1594246775.jpg"
"1767359486-151","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures  Air Dior","20 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2415020_uploaded_image1_1594235024.jpg"
"1767359486-152","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins homme","15 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2414983_uploaded_image1_1594234694.jpg"
"1767359486-153","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Babouches marocaines","10 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2414961_uploaded_image1_1594234380.jpg"
"1767359486-154","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Zoom","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2413836_uploaded_image2_1594220966.jpeg"
"1767359486-155","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Crampons","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2413603_uploaded_image1_1594218439.jpg"
"1767359486-156","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2413591_uploaded_image1_1594218340.jpg"
"1767359486-157","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_2413374_uploaded_image1_1594216339.jpg"
"1767359486-158","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures hommes","4 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2412999_uploaded_image1_1594213006.jpg"
"1767359486-159","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2412414_uploaded_image1_1594206804.jpg"
"1767359486-160","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Sandales homme","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2412111_uploaded_image2_1594203323.jpeg"
"1767359486-161","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Sandales cuir","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2411133_uploaded_image1_1594193574.jpg"
"1767359486-162","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Sandales homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2411122_uploaded_image1_1594193496.jpg"
"1767359486-163","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Sandales cuir","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2411118_uploaded_image1_1594193458.jpg"
"1767359486-164","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Walabees","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2410627_uploaded_image1_1594171427.jpg"
"1767359486-165","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2410086_uploaded_image1_1594162733.jpg"
"1767359486-166","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2410054_uploaded_image1_1594162481.jpg"
"1767359486-167","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Babouches homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2410044_uploaded_image1_1594162399.jpg"
"1767359486-168","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2410035_uploaded_image1_1594162318.jpg"
"1767359502-169","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets  homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2429434_uploaded_image1_1594546928.jpg"
"1767359502-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike TN","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2429432_uploaded_image1_1594546885.jpg"
"1767359502-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Air back","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2429014_uploaded_image1_1594521955.jpg"
"1767359502-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures hommes","4 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2429003_uploaded_image2_1594521079.jpeg"
"1767359502-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428887_uploaded_image1_1594515807.jpg"
"1767359502-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428885_uploaded_image1_1594515769.jpg"
"1767359502-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428883_uploaded_image1_1594515740.jpg"
"1767359502-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures marocains","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428869_uploaded_image1_1594515583.jpg"
"1767359502-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Babouches","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428867_uploaded_image1_1594515547.jpg"
"1767359502-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures marocaines","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428865_uploaded_image1_1594515513.jpg"
"1767359502-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428863_uploaded_image1_1594515498.19.jpeg"
"1767359502-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures marocaines","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428860_uploaded_image1_1594515476.jpg"
"1767359502-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428858_uploaded_image1_1594515469.01.jpeg"
"1767359502-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428857_uploaded_image1_1594515447.62.jpeg"
"1767359502-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures marocaines","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428856_uploaded_image1_1594515439.jpg"
"1767359502-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428855_uploaded_image1_1594515420.36.jpeg"
"1767359502-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Homme","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428854_uploaded_image1_1594515399.jpg"
"1767359502-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428853_uploaded_image2_1594515385.87.jpeg"
"1767359502-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428850_uploaded_image1_1594515358.67.jpeg"
"1767359502-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428848_uploaded_image2_1594515339.31.jpeg"
"1767359502-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428678_uploaded_image1_1594511155.jpg"
"1767359502-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428677_uploaded_image1_1594510997.jpg"
"1767359502-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428663_uploaded_image1_1594510637.jpg"
"1767359502-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Adidas Yeezy","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428647_uploaded_image1_1594509987.jpg"
"1767359502-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales homme","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428509_uploaded_image1_1594505739.jpg"
"1767359502-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales homme","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428507_uploaded_image1_1594505703.jpg"
"1767359502-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures de ville","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428423_uploaded_image1_1594503917.jpg"
"1767359502-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures de ville","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428418_uploaded_image1_1594503879.jpg"
"1767359502-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets LeBron James","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428409_uploaded_image1_1594503659.jpg"
"1767359502-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Jordan One","60 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428408_uploaded_image1_1594503618.jpg"
"1767359502-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike AF","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428400_uploaded_image1_1594503498.jpg"
"1767359502-200","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Adidas Pharell","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428398_uploaded_image1_1594503451.jpg"
"1767359502-201","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets New Balance","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428393_uploaded_image1_1594503355.jpg"
"1767359502-202","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike Under","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428390_uploaded_image1_1594503300.jpg"
"1767359502-203","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Puma","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428388_uploaded_image1_1594503249.jpg"
"1767359502-204","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike Air 200","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428386_uploaded_image1_1594503210.jpg"
"1767359502-205","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike AF","23 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428383_uploaded_image1_1594503156.jpg"
"1767359502-206","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428380_uploaded_image1_1594503118.jpg"
"1767359502-207","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike 270","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428378_uploaded_image1_1594503088.jpg"
"1767359502-208","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike","23 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428374_uploaded_image1_1594503039.jpg"
