web_scraper_order,web_scraper_start_url,Type,prix,adresse,image
"1767357280-389","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Lacoste homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2242019_uploaded_image1_1591522128.jpg"
"1767357280-390","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Pantalons jogger","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2242015_uploaded_image1_1591522091.jpg"
"1767357280-391","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Maillot blouson homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2242013_uploaded_image1_1591522038.jpg"
"1767357280-392","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble homme","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241379_uploaded_image1_1591509687.jpg"
"1767357280-393","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble pantalons et t-shirt","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241058_uploaded_image1_1591488797.jpg"
"1767357280-394","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241051_uploaded_image1_1591488697.jpg"
"1767357280-395","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Pantalons","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241028_uploaded_image1_1591488151.jpg"
"1767357280-396","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241027_uploaded_image1_1591488112.jpg"
"1767357280-397","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Pantalons","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241026_uploaded_image1_1591488073.jpg"
"1767357280-398","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241024_uploaded_image1_1591488040.jpg"
"1767357280-399","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble vêtements homme","14 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241021_uploaded_image1_1591487996.jpg"
"1767357280-400","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble homme","14 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241020_uploaded_image1_1591487966.jpg"
"1767357280-401","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble pantalons chemise","14 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2241018_uploaded_image1_1591487942.jpg"
"1767357280-402","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble culotte t-shirt","8 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2240978_uploaded_image1_1591487593.jpg"
"1767357280-403","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble vêtements homme","8 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2240974_uploaded_image1_1591487555.jpg"
"1767357280-404","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble vêtements homme","8 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2240969_uploaded_image1_1591487527.jpg"
"1767357280-405","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble vêtements homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2240966_uploaded_image1_1591487493.jpg"
"1767357280-406","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2240961_uploaded_image1_1591487422.jpg"
"1767357280-407","https://sn.coinafrique.com/categorie/vetements-homme?page=115","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2240956_uploaded_image1_1591487393.jpg"
